external_id,rating,final_sentiment,original_text,cleaned_text,text_indobert,preprocessing_status,drop_reason,text_length_before,text_length_after,alphabet_char_count,digit_char_count,symbol_char_count,token_count,morse_char_ratio,symbol_char_ratio,digit_char_ratio
358b2615-cbac-4ef6-b7dc-af462d90e9f7,3,Positive,Aplikasi ini sangat bagus!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Cobain ya,Aplikasi ini sangat bagus!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Cobain ya,Aplikasi ini sangat bagus!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! Cobain ya,dropped,high_symbol_ratio,92,92,30,0,57,6,0.0,0.655172,0.0
7a0527b2-10ee-4731-8bfa-46ec74ed20d2,3,Neutral,Apk nya lumayan sih............................................Iya lumayan untuk menghibur,Apk nya lumayan sih............................................Iya lumayan untuk menghibur,Apk nya lumayan sih............................................Iya lumayan untuk menghibur,dropped,high_symbol_ratio,90,90,40,0,44,8,0.52381,0.52381,0.0
221dfd0e-1cd6-4dbe-88cc-9ac04f180dfe,3,Positive,Ini mahh emang bgss banget tinggal kalian pilih aja artis yang kalian suka dan cari dehh lagunya makasihh Spotify!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Ini mahh emang bgss banget tinggal kalian pilih aja artis yang kalian suka dan cari dehh lagunya makasihh Spotify!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Ini mahh emang bgss banget tinggal kalian pilih aja artis yang kalian suka dan cari dehh lagunya makasihh Spotify!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,dropped,high_symbol_ratio,273,273,95,0,160,19,0.0,0.627451,0.0
7da329a9-2c44-4e0c-aafb-d098e22371c4,3,Positive,Bagus itulah aja ygh banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Bagus itulah aja ygh banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Bagus itulah aja ygh banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,dropped,high_symbol_ratio,150,150,23,0,123,5,0.0,0.842466,0.0
f35af750-4259-4531-bc0c-62a39fb0c477,3,Positive,Aplikasi nya bagus !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Aplikasi nya bagus !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Aplikasi nya bagus !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,dropped,high_symbol_ratio,50,50,16,0,31,3,0.0,0.659574,0.0
bc718e5e-0f19-4188-922d-16bb45621a03,3,Positive,Aplikasi bagus haha !!!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!!$$@@!!!!!!!!,Aplikasi bagus haha !!!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!!$$@@!!!!!!!!,Aplikasi bagus haha !!!!!!!!!!¡!!!!!!!!!!!!!!!!!!!!!!$$@@!!!!!!!!,dropped,high_symbol_ratio,65,65,17,0,45,3,0.0,0.725806,0.0
7f0139a6-4e2c-4424-97be-07f0c56e7179,3,Positive,Jelek banget !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Tapi bohong bagus banget,Jelek banget !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Tapi bohong bagus banget,Jelek banget !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!Tapi bohong bagus banget,dropped,high_symbol_ratio,499,499,32,0,462,6,0.0,0.935223,0.0
9a5c0fa1-cdcf-4d91-8fe3-da086c9e6e2f,3,Positive,Apl ini bagus dan MB nya murah !!!!!!!!!!!!!!!!!!!!!!!!*!*!*!!!,Apl ini bagus dan MB nya murah !!!!!!!!!!!!!!!!!!!!!!!!*!*!*!!!,Apl ini bagus dan MB nya murah !!!!!!!!!!!!!!!!!!!!!!!!*!*!*!!!,dropped,high_symbol_ratio,63,63,24,0,32,7,0.0,0.571429,0.0
84aae911-2e25-47d3-9fe3-feb624c77c2a,3,Neutral,"Apknya jelek................,,................................................tapi boong","Apknya jelek................,,................................................tapi boong","Apknya jelek................,,................................................tapi boong",dropped,high_symbol_ratio,88,88,20,0,66,4,0.744186,0.767442,0.0
d7a2666b-16f3-4961-b05a-7b89344e6ee5,3,Neutral,Aplakasi nya jelek banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi bohong hayuk,Aplakasi nya jelek banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi bohong hayuk,Aplakasi nya jelek banget!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!tapi bohong hayuk,dropped,high_symbol_ratio,159,159,37,0,117,7,0.0,0.75974,0.0
429d8ac7-9501-4a4d-9c38-b62ae7d042e1,3,Neutral,"Udah. ..................iya ...................... ............. ........ Udah apa liat""kebawah","Udah. ..................iya ...................... ............. ........ Udah apa liat""kebawah","Udah. ..................iya ...................... ............. ........ Udah apa liat""kebawah",dropped,high_symbol_ratio,95,95,25,0,63,6,0.704545,0.715909,0.0
d4eed206-526e-4320-822d-414e8318dff7,3,Neutral,Lagu nya 🅑🅐🅖🅤🅢 🅑🅐🅖🅤🅢,Lagu nya 🅑🅐🅖🅤🅢 🅑🅐🅖🅤🅢,Lagu nya 🅑🅐🅖🅤🅢 🅑🅐🅖🅤🅢,dropped,high_symbol_ratio,20,20,7,0,10,2,0.0,0.588235,0.0
3dec8451-940a-40c6-ad4d-02dea7077b36,3,Negative,pls hilangin iklan horor😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,pls hilangin iklan horor😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,pls hilangin iklan horor😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭😭,dropped,high_symbol_ratio,53,53,21,0,29,4,0.0,0.58,0.0
30f89551-0404-42f1-a00a-7c0b6699dd1e,3,Positive,Bagus sekali..........,Bagus sekali..........,Bagus sekali..........,dropped,high_symbol_ratio,22,22,11,0,10,2,0.47619,0.47619,0.0
0f3c148a-4733-4deb-933e-4474a4f6f9f5,3,Positive,Bagus sekali ❤️❤️❤️❤️❤️,Bagus sekali ❤️❤️❤️❤️❤️,Bagus sekali ❤️❤️❤️❤️❤️,dropped,high_symbol_ratio,23,23,11,0,10,2,0.0,0.47619,0.0
66efc14b-edc5-4bc6-99f7-3efc9a769dd9,3,Neutral,Wau 🅑🅐🅖🅤🅢 banget ya😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊😊😊👍😊👍😊😊👍😊,Wau 🅑🅐🅖🅤🅢 banget ya😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊😊😊👍😊👍😊😊👍😊,Wau 🅑🅐🅖🅤🅢 banget ya😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊👍😊😊😊👍😊👍😊😊👍😊,dropped,high_symbol_ratio,51,51,11,0,37,3,0.0,0.770833,0.0
db254e15-fdb7-46e4-8500-2a72298d730c,3,Neutral,😘,😘,😘,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
bf4fc054-6300-4964-aa33-5929085ad9dc,3,Neutral,👍👍👍👍,👍👍👍👍,👍👍👍👍,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
b82e6dc2-036d-4c5f-882d-3280817afe2d,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
7c9daa26-42f9-4be1-b7c1-c18eb5f4b461,3,Neutral,"mantaph abiez,T.Y.M🙏🙏✝️🙏✝️✝️🕊️🕊️👍👍","mantaph abiez,T.Y.M🙏🙏✝️🙏✝️✝️🕊️🕊️👍👍","mantaph abiez,T.Y.M🙏🙏✝️🙏✝️✝️🕊️🕊️👍👍",dropped,high_symbol_ratio,34,34,15,0,18,5,0.060606,0.545455,0.0
46b93082-2500-4a21-8ca5-89017c130b9a,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
026ba058-3b10-496c-8469-e5acbc7f122f,3,Neutral,👎👎👎👎👎👎👎,👎👎👎👎👎👎👎,👎👎👎👎👎👎👎,dropped,repeated_garbage_pattern,7,7,0,0,7,0,0.0,1.0,0.0
0216e52e-ea86-4ff0-b682-dd86abb905e7,3,Neutral,😘,😘,😘,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
e95ea64d-362d-4a81-b590-d0ad5b7922ef,3,Positive,🅑🅐🅖🅤🅢 Bagus👍👍👍👍,🅑🅐🅖🅤🅢 Bagus👍👍👍👍,🅑🅐🅖🅤🅢 Bagus👍👍👍👍,dropped,high_symbol_ratio,15,15,5,0,9,1,0.0,0.642857,0.0
2a6cb8d4-b83c-4d92-ae21-a32db2059210,3,Neutral,😂😂😂😂😂,😂😂😂😂😂,😂😂😂😂😂,dropped,too_short_after_cleaning,5,5,0,0,5,0,0.0,1.0,0.0
4fdb19c4-7ef6-4963-83ca-d1c5dd72474f,3,Neutral,565333,565333,565333,dropped,high_digit_ratio,6,6,0,6,0,1,0.0,0.0,1.0
4690f4df-fef5-4853-9fc2-beb9b1984641,3,Neutral,😌,😌,😌,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
565d00b9-38f6-4466-a168-3f6d331e6bb7,3,Neutral,😑,😑,😑,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
883ac3fe-b4db-4fff-bb5e-f39ee5baa70f,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
f868f610-ceba-46e3-9f24-c3a2277858a9,3,Neutral,👌,👌,👌,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
dc2b5ae0-fada-48d7-a6bf-a6109c714f6c,3,Neutral,j(&r&?(+(ehee(+j(j((Jj??(gmnejjgjjj(jJ((j(j+jjm+((((&(?(:(+m(((j(m+j((j((+j({+(?jjjj(jTM=?jjnj?j(jjj+(((jJ jgjnjj?j(5j]]hj3jt(j!j](j(jj+!n+j(j+(+((!++.jJm((j(!rmmmjj((!j(j+]!|{g+j463jj(=?jjj+((Jj j(jejak j+jj(j]](((j(jE(j(j(tjj((jj{j?(&]{jjmjsjjj((!!jj{j+(jjjj+!43?5j jj(+j(rmj no name ((mjm(5((j(4+jjj!(sn+y(+ejgj+mj(+mj+es+Mj+(j(yjmj?4(jjJ(j+((; ((rj]jjj??m((jj+(jj+jjMMm?((+;+j5(j4(!jj5((j(j(j.(j+?+jjjj((??(j(J h(mm(+j3jjjj(++j?^]jj(?-3j.,j(&r&?(+(ehee(+j(j((Jj??(gmnejjgjjj(jJ((j(j+jjm+((((&(?(:(+m(((j(m+j((j((+j({+(?jjjj(jTM=?jjnj?j(jjj+(((jJ jgjnjj?j(5j]]hj3jt(j!j](j(jj+!n+j(j+(+((!++.jJm((j(!rmmmjj((!j(j+]!|{g+j463jj(=?jjj+((Jj j(jejak j+jj(j]](((j(jE(j(j(tjj((jj{j?(&]{jjmjsjjj((!!jj{j+(jjjj+!43?5j jj(+j(rmj no name ((mjm(5((j(4+jjj!(sn+y(+ejgj+mj(+mj+es+Mj+(j(yjmj?4(jjJ(j+((; ((rj]jjj??m((jj+(jj+jjMMm?((+;+j5(j4(!jj5((j(j(j.(j+?+jjjj((??(j(J h(mm(+j3jjjj(++j?^]jj(?-3j.,j(&r&?(+(ehee(+j(j((Jj??(gmnejjgjjj(jJ((j(j+jjm+((((&(?(:(+m(((j(m+j((j((+j({+(?jjjj(jTM=?jjnj?j(jjj+(((jJ jgjnjj?j(5j]]hj3jt(j!j](j(jj+!n+j(j+(+((!++.jJm((j(!rmmmjj((!j(j+]!|{g+j463jj(=?jjj+((Jj j(jejak j+jj(j]](((j(jE(j(j(tjj((jj{j?(&]{jjmjsjjj((!!jj{j+(jjjj+!43?5j jj(+j(rmj no name ((mjm(5((j(4+jjj!(sn+y(+ejgj+mj(+mj+es+Mj+(j(yjmj?4(jjJ(j+((; ((rj]jjj??m((jj+(jj+jjMMm?((+;+j5(j4(!jj5((j(j(j.(j+?+jjjj((??(j(J h(mm(+j3jjjj(++j?^]jj(?-3j.,dropped,high_symbol_ratio,442,442,212,16,205,105,0.009238,0.473441,0.036952
8b8f01d8-eff7-4dff-a71a-b7d309b6853f,3,Neutral,63⁄4,63⁄4,63⁄4,dropped,too_few_alphabet_chars,4,4,0,3,1,2,0.0,0.25,0.75
91a847e2-0800-4e87-8afe-bcbf5edd1261,3,Neutral,🙏,🙏,🙏,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
f922da6b-9c0d-45f1-84db-f78e1fbcb0ad,3,Neutral,👎🏻👎🏻👎🏻👎🏻,👎🏻👎🏻👎🏻👎🏻,👎🏻👎🏻👎🏻👎🏻,dropped,high_symbol_ratio,8,8,0,0,8,0,0.0,1.0,0.0
2f0c6d82-f885-4f71-949b-41c3983f52fa,3,Neutral,🤝,🤝,🤝,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
3d719076-9691-449b-858b-1731416718ce,3,Neutral,🤩,🤩,🤩,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
7d10e2b8-a2fe-4776-95c5-a9be7f4c9595,3,Neutral,🙂,🙂,🙂,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
66d8b401-deb5-4140-833c-07ea3241ea29,3,Neutral,👍👍👍,👍👍👍,👍👍👍,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
0bab0e67-a0f6-43a6-9e8f-edfa2f4857c9,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
72035152-7855-4eb0-80ba-eff9feeb70e3,3,Neutral,👍👍,👍👍,👍👍,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
71c034fb-6c3d-413f-83fa-238bcbd2092b,3,Neutral,29dk. 3746,29dk. 3746,29dk. 3746,dropped,high_digit_ratio,10,10,2,6,1,2,0.111111,0.111111,0.666667
b4350269-9e1a-4c55-bc6d-a9ff0b2c7052,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
516b778f-01b0-45d0-ab1b-ce2db2705dd6,3,Neutral,👍👍👍👍👍👍👍👍,👍👍👍👍👍👍👍👍,👍👍👍👍👍👍👍👍,dropped,repeated_garbage_pattern,8,8,0,0,8,0,0.0,1.0,0.0
8ea57a6c-04e6-4720-907a-6fdb5dbe5ae0,3,Neutral,📲,📲,📲,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
2e2ba10f-bd9f-4046-86cc-0ce6e0b2ad69,3,Neutral,👍🏻👍🏻,👍🏻👍🏻,👍🏻👍🏻,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
785b015e-208f-4022-8c42-699a2d0b56bc,3,Neutral,😊,😊,😊,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
499efe3f-733d-4665-a2d3-e618f9140f87,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
a1054fd8-dfd5-4bd0-b4eb-8c49ec50c0c5,3,Neutral,👌,👌,👌,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
09e161c6-f946-43e0-9b1f-334ed4814ad8,3,Neutral,🖒👌,🖒👌,🖒👌,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
7fc6e97a-caa9-4992-ac19-1deb79ad489a,3,Neutral,👌,👌,👌,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
55991013-866e-4abe-99e4-13dbfe249920,3,Neutral,😛,😛,😛,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
b9896818-cb8c-4787-b565-0391f5801f14,3,Neutral,8854o,8854o,8854o,dropped,high_digit_ratio,5,5,1,4,0,1,0.0,0.0,0.8
149230b2-7e76-4594-b216-708f2439f12c,3,Neutral,Is good but why is it just keep changingggg!!!!!!!!!!!!! ;!!!!!!!!!!!!! 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡?!!?!?!???!!!??????!!????!!!?!!????!?!!?!??!?!?!?!???????????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! WHAT R U LOOKING AT😡,Is good but why is it just keep changingggg!!!!!!!!!!!!! ;!!!!!!!!!!!!! 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡?!!?!?!???!!!??????!!????!!!?!!????!?!!?!??!?!?!?!???????????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! WHAT R U LOOKING AT😡,Is good but why is it just keep changingggg!!!!!!!!!!!!! ;!!!!!!!!!!!!! 😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡😡?!!?!?!???!!!??????!!????!!!?!!????!?!!?!??!?!?!?!???????????!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!! WHAT R U LOOKING AT😡,dropped,high_symbol_ratio,222,222,50,0,157,14,0.0,0.758454,0.0
8edfcdf5-ca65-4e0e-8350-cfd4973a329b,3,Neutral,👍🏼,👍🏼,👍🏼,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
3ecf400f-28ab-4405-9b7c-c12b3c33f0b4,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
d56b138e-c445-4186-b631-3f627079a8f6,3,Neutral,👍🏻👍🏻👍🏻,👍🏻👍🏻👍🏻,👍🏻👍🏻👍🏻,dropped,too_short_after_cleaning,6,6,0,0,6,0,0.0,1.0,0.0
4178371c-af71-4498-9853-d32410546086,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
e70d0352-4dda-4a46-91b7-4443a6b59459,3,Neutral,👍,👍,👍,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
54571408-7741-4d35-af0f-9d577e21fee2,3,Neutral,🙂,🙂,🙂,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
06495424-0b80-47d3-8e28-a7fdf735d0f0,3,Neutral,👏👏👏,👏👏👏,👏👏👏,dropped,too_short_after_cleaning,3,3,0,0,3,0,0.0,1.0,0.0
f54fd994-caa5-4d44-b371-6b144bd09a89,3,Neutral,"😱😱😱😱✨✨😱✨ 😱✨✨✨✨😱😱😱 😱😱😱😱✨✨😱Let's go shopping! 👒💄👗🌂👙👜🎀 ✨ 😱✨✨✨✨✨✨✨ 👿💨 😲😱😂ح 👗👉 👕👕 ضءومو‘👕 👠🚧 🚧🚧🚧 Back to school!ةجةة ⛲😱😱😱😱✨🏰✨✨✨ TC19""666ctQ ac9+7Yvbbوح🐔🐔🌺😫bgmc","😱😱😱😱✨✨😱✨ 😱✨✨✨✨😱😱😱 😱😱😱😱✨✨😱Let's go shopping! 👒💄👗🌂👙👜🎀 ✨ 😱✨✨✨✨✨✨✨ 👿💨 😲😱😂ح 👗👉 👕👕 ضءومو‘👕 👠🚧 🚧🚧🚧 Back to school!ةجةة ⛲😱😱😱😱✨🏰✨✨✨ TC19""666ctQ ac9+7Yvbbوح🐔🐔🌺😫bgmc","😱😱😱😱✨✨😱✨ 😱✨✨✨✨😱😱😱 😱😱😱😱✨✨😱Let's go shopping! 👒💄👗🌂👙👜🎀 ✨ 😱✨✨✨✨✨✨✨ 👿💨 😲😱😂ح 👗👉 👕👕 ضءومو‘👕 👠🚧 🚧🚧🚧 Back to school!ةجةة ⛲😱😱😱😱✨🏰✨✨✨ TC19""666ctQ ac9+7Yvbbوح🐔🐔🌺😫bgmc",dropped,high_symbol_ratio,154,154,53,7,74,15,0.0,0.552239,0.052239
24cfe435-55d9-4648-8001-dcae44ac1cbe,3,Neutral,🙋🏼🙋🏼🙋🏼,🙋🏼🙋🏼🙋🏼,🙋🏼🙋🏼🙋🏼,dropped,too_short_after_cleaning,6,6,0,0,6,0,0.0,1.0,0.0
aae0e7c7-46ae-4ca3-a659-2366a412cd68,3,Neutral,4 h,4 h,4 h,dropped,too_few_alphabet_chars,3,3,1,1,0,2,0.0,0.0,0.5
dbd84d61-9278-4b9f-9a73-cd7bf2dc499f,3,Neutral,👍👌,👍👌,👍👌,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
909dccc6-a9bf-4232-8aaf-6e21aa8cd89b,3,Neutral,😤😤😤😤,😤😤😤😤,😤😤😤😤,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
2e90daa9-4bc8-4942-b665-239e3f469102,3,Neutral,❤,❤,❤,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
a0af8632-1cc4-4ca4-8c66-f7e6f6adba20,3,Neutral,👍🔥,👍🔥,👍🔥,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
4f0bdb7b-e463-49f8-ae2e-5fb9ac4f51b3,3,Neutral,Aplikasi tai🖕🖕🖕🖕🖕🖕🖕🖕🖕,Aplikasi tai🖕🖕🖕🖕🖕🖕🖕🖕🖕,Aplikasi tai🖕🖕🖕🖕🖕🖕🖕🖕🖕,dropped,high_symbol_ratio,21,21,11,0,9,2,0.0,0.45,0.0
d7136e87-fd22-4f4a-b314-a2074edc3177,3,Positive,Keren!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Keren!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,Keren!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,dropped,high_symbol_ratio,43,43,5,0,38,1,0.0,0.883721,0.0
9241d28d-8140-48c7-87bc-4d7495a4409d,3,Neutral,👍👍👍👍,👍👍👍👍,👍👍👍👍,dropped,too_short_after_cleaning,4,4,0,0,4,0,0.0,1.0,0.0
7f086900-0aa8-4e27-b281-018a465ceaa1,3,Neutral,💏,💏,💏,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
2cea2cc8-5e27-495c-a01c-882d33ffb98c,3,Neutral,👍🏿,👍🏿,👍🏿,dropped,too_short_after_cleaning,2,2,0,0,2,0,0.0,1.0,0.0
4abc6a16-379e-4f81-aded-8d0aec74a6d8,3,Neutral,😢,😢,😢,dropped,too_short_after_cleaning,1,1,0,0,1,0,0.0,1.0,0.0
e21c6df7-5b0c-4f3b-8f52-3a41de114906,3,Neutral,。◕‿◕。⭐⭐⭐👍🏻,。◕‿◕。⭐⭐⭐👍🏻,。◕‿◕。⭐⭐⭐👍🏻,dropped,high_symbol_ratio,10,10,0,0,10,0,0.0,1.0,0.0
