external_id,rating,content,text_indobert,initial_sentiment,final_sentiment,true_label,predicted_label,prob_negative,prob_neutral,prob_positive,confidence
ebcf5d74-99a9-439c-a276-61f813abac3a,4,Bagus,Bagus,Positive,Positive,Positive,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
6f8b05bc-e458-48bb-b762-cf1dccd66004,5,BAGUS SAYA SUKA APKNYA,BAGUS SAYA SUKA APKNYA,Positive,Positive,Positive,Negative,0.36614025,0.2904436,0.34341615,0.36614025
ecbc09a0-103d-42c2-8923-73a45b97b60e,4,Karena kebanyakan iklan,Karena kebanyakan iklan,Positive,Positive,Positive,Negative,0.84026974,0.006855322,0.15287492,0.84026974
8d991b1d-8be4-46a9-8cdc-18a15e1f3342,3,Yang dicari lagu A yang keluar lagu Z gak jelas banget sih_- apk ini cocok buat bikin penggunanya pusing sekaligus buat pengantar tidur kalo ni apk lagi ga kumat_-,Yang dicari lagu A yang keluar lagu Z gak jelas banget sih_- apk ini cocok buat bikin penggunanya pusing sekaligus buat pengantar tidur kalo ni apk lagi ga kumat_-,Neutral,Neutral,Neutral,Negative,0.49561465,0.12261791,0.3817674,0.49561465
6baf8078-13f3-49ab-a2f8-c61448b3658d,5,🔥🔥,🔥🔥,Positive,Positive,Positive,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
58474030-c0be-4e8e-bdce-a870c4511865,2,Bagus tapi tolong iklanya dikurangi ya soalnya sangat menggangu masak tiap ganti musik ada iklan terus,Bagus tapi tolong iklanya dikurangi ya soalnya sangat menggangu masak tiap ganti musik ada iklan terus,Negative,Negative,Negative,Positive,0.16634324,0.24933006,0.58432674,0.58432674
4ff897ea-a199-4ead-a7a0-66aa3f66d4aa,3,Lancar berhasil,Lancar berhasil,Neutral,Positive,Positive,Neutral,0.1894575,0.7638036,0.046738982,0.7638036
6018ecff-fcea-49e3-aa31-d6f0c6cc664d,4,boleh di coba,boleh di coba,Positive,Positive,Positive,Neutral,0.0764014,0.47464198,0.44895664,0.47464198
98f91432-7439-4812-bdab-32736f998a40,2,Iklan nya banyak banget di tambah lagi sekarang premium kurang suka deh jadi nya di kurangin lagi yaa iklan nyaa,Iklan nya banyak banget di tambah lagi sekarang premium kurang suka deh jadi nya di kurangin lagi yaa iklan nyaa,Negative,Negative,Negative,Neutral,0.39782783,0.40197566,0.20019653,0.40197566
618fa743-5392-4a44-9b22-27faa699f51c,2,"Udah bagus,tapi mohon ya iklannya di hilangin soalnya susah banget kalo ada iklan","Udah bagus,tapi mohon ya iklannya di hilangin soalnya susah banget kalo ada iklan",Negative,Negative,Negative,Neutral,0.0466749,0.5809737,0.37235144,0.5809737
7481eff1-105e-4bfc-a1e6-2d8fb4d4c168,2,👍,👍,Negative,Negative,Negative,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
846a356c-a43e-4a45-8fd6-b3bbcfe13a18,4,Ini kenapa gw gk bisa beli premium? Pulsa udah mencukupi tetapi tetap gak bisa,Ini kenapa gw gk bisa beli premium? Pulsa udah mencukupi tetapi tetap gak bisa,Positive,Positive,Positive,Negative,0.96885574,0.0020294648,0.029114679,0.96885574
cea54c3a-b3d7-4c37-b88b-db52190bb1f1,2,Bagud,Bagud,Negative,Negative,Negative,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
4261f355-80eb-4ed1-ade7-ca055d1b767a,5,"apk nya bagus bisa nikmati semua lagu, buat kaum mendang mending ga cocok kalau ke gangu iklan, makanya premium.","apk nya bagus bisa nikmati semua lagu, buat kaum mendang mending ga cocok kalau ke gangu iklan, makanya premium.",Positive,Positive,Positive,Neutral,0.22836442,0.4906794,0.28095624,0.4906794
e3f16a4b-db49-4f6b-b16a-fd9b475f306d,5,👍,👍,Positive,Positive,Positive,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
37fe1c3a-80f6-4703-aa86-7ee16ce6dc81,4,Ok,Ok,Positive,Positive,Positive,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
c9a11369-640c-4ab7-a867-4d2d7e04dd4d,3,LIRIK NYA HILANG WOYYYYYYYYYYYYY,LIRIK NYA HILANG WOYYYYYYYYYYYYY,Neutral,Neutral,Neutral,Negative,0.36614022,0.2904436,0.34341618,0.36614022
3f648072-907c-4d0c-880f-0bf82a958fb8,3,Ga bagus ga jelek.,Ga bagus ga jelek.,Neutral,Neutral,Neutral,Positive,0.20458657,0.004828657,0.79058486,0.79058486
b428805c-c0e5-4f4c-ab59-2df92aea35ae,1,Boikot,Boikot,Negative,Negative,Negative,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
d7b43b53-0344-4c0c-a314-358ea1ea1eb5,3,uyuh,uyuh,Neutral,Neutral,Neutral,Positive,0.34318012,0.30267462,0.35414535,0.35414535
be18fe06-a678-4ae5-9234-017d4263c9a7,3,"payah bgt skrng, lirik lagu pada ilang pdhl dlu ad, klo mau liat lirik hrs buka google, ribet ._.","payah bgt skrng, lirik lagu pada ilang pdhl dlu ad, klo mau liat lirik hrs buka google, ribet ._.",Neutral,Neutral,Neutral,Negative,0.83867687,0.14092742,0.020395752,0.83867687
9c1f250d-5b78-4705-9bed-edfe80621da1,4,lumayan,lumayan,Positive,Positive,Positive,Neutral,0.056382343,0.6593735,0.28424418,0.6593735
a49147c3-8cb3-424d-abed-5508447623a7,5,💕,💕,Positive,Positive,Positive,Neutral,0.14150316,0.5691249,0.289372,0.5691249
13b754c5-6ea3-4c95-918a-86082ef0d792,3,"Kok aneh sih, klik lagu nya apa yg nongol apa","Kok aneh sih, klik lagu nya apa yg nongol apa",Neutral,Neutral,Neutral,Negative,0.771079,0.21066032,0.018260658,0.771079
419c379b-d90c-45a7-a135-8018170db1f6,2,"suka semua fitur yang ada, tp kenapa lagu yang udah di masukin ke koleksi/playlist selalu ada yang hilang ya?? gasuka banget sumpah...","suka semua fitur yang ada, tp kenapa lagu yang udah di masukin ke koleksi/playlist selalu ada yang hilang ya?? gasuka banget sumpah...",Negative,Negative,Negative,Positive,0.25599992,0.002945122,0.74105495,0.74105495
3f0951e4-8044-454c-86bf-a092c4b08dc9,4,Alhamdulillah seru tapi boros baterai..,Alhamdulillah seru tapi boros baterai..,Positive,Positive,Positive,Neutral,0.07346126,0.52415943,0.40237936,0.52415943
ecab98b0-a643-4378-9b8b-0cced43d1766,2,Iklan full dn memaksakan pembelian,Iklan full dn memaksakan pembelian,Negative,Negative,Negative,Neutral,0.40289667,0.5674562,0.029647095,0.5674562
a645a52e-af27-4f3d-9729-6ecb8e3a291b,1,Gk biaa login,Gk biaa login,Negative,Negative,Negative,Neutral,0.44285384,0.525455,0.031691227,0.525455
38849458-64ed-4098-af23-44894c17d237,1,aplikasi sangat baik tidak pernah spam iklan dan saya kasi Bintang segini karna saya sudah muak😊,aplikasi sangat baik tidak pernah spam iklan dan saya kasi Bintang segini karna saya sudah muak😊,Negative,Negative,Negative,Positive,0.011382494,0.0053922352,0.9832253,0.9832253
5249b88f-b5bb-45b5-b1d8-ea35e373cbf9,5,baru,baru,Positive,Positive,Positive,Neutral,0.15767652,0.63884795,0.20347552,0.63884795
38b07157-8e94-4c14-8ee8-c135ac611e67,2,"Coba dulu ,","Coba dulu ,",Negative,Negative,Negative,Neutral,0.06895786,0.913028,0.018014088,0.913028
88f953e6-a227-4f11-a41b-112f19cbff74,4,bolehlaaah,bolehlaaah,Positive,Positive,Positive,Neutral,0.050769683,0.5311194,0.41811085,0.5311194
e52a5c8d-2b8d-40b3-8308-24e78a33d929,5,biasa aja,biasa aja,Positive,Positive,Positive,Neutral,0.050839312,0.87986183,0.069298886,0.87986183
ccc17895-96f0-49a3-bcbe-e08a08a31129,4,"Untuk pemutaran lagu tidak masalah, tapi ini kenapa kok liriknya tidak bisa terlihat ya? Saya sudah hapus chance, uninstall aplikasi, dan logout tp tetap saja bbrp lagu liriknya tidak ada. Tolong bantuannya.","Untuk pemutaran lagu tidak masalah, tapi ini kenapa kok liriknya tidak bisa terlihat ya? Saya sudah hapus chance, uninstall aplikasi, dan logout tp tetap saja bbrp lagu liriknya tidak ada. Tolong bantuannya.",Positive,Positive,Positive,Negative,0.95037407,0.0024397522,0.04718619,0.95037407
24e4b8f2-d85a-412a-aa93-cba91fc69af5,4,Cukup baikk,Cukup baikk,Positive,Positive,Positive,Neutral,0.08040596,0.758576,0.16101807,0.758576
dc6a9003-35b6-42b0-aaf3-437a363bf188,1,Malas,Malas,Negative,Negative,Negative,Neutral,0.14150314,0.5691249,0.289372,0.5691249
1de10762-18c1-4f8b-a8b7-9eb64fd7291e,4,B aja,B aja,Positive,Positive,Positive,Neutral,0.116003945,0.7400926,0.14390352,0.7400926
cd55e467-06c5-4df0-a8b3-0f7fd93ae546,4,Enak kali seri²lagi,Enak kali seri2lagi,Positive,Positive,Positive,Negative,0.6785007,0.28544846,0.036050882,0.6785007
eb7b8121-d96b-45cc-84cb-71d3f64cdd26,4,Ya begitulah,Ya begitulah,Positive,Positive,Positive,Neutral,0.11343445,0.6742502,0.21231538,0.6742502
97bee1ae-cb21-4fdb-ac2e-c8c25e79c461,5,OK,OK,Positive,Positive,Positive,Neutral,0.14150311,0.5691249,0.28937197,0.5691249
9626e3de-1758-409f-8f1e-709bd441c336,2,bagus,bagus,Negative,Negative,Negative,Positive,0.02968921,0.00087911263,0.9694317,0.9694317
6d917974-f0df-47ec-a211-0bddebad673d,5,👌,👌,Positive,Positive,Positive,Neutral,0.14150316,0.5691249,0.289372,0.5691249
46673e24-74db-436c-967e-fe4f46a56098,2,kenapa mode landscape spotify tidak ada opsi untuk menampilkan lirik?,kenapa mode landscape spotify tidak ada opsi untuk menampilkan lirik?,Negative,Negative,Negative,Neutral,0.30306047,0.52053434,0.17640522,0.52053434
fd205d2c-8a9b-438c-9e72-1fc73623f6d3,4,tolonglah spotify lirik nya kenapa ga bisa muncul.,tolonglah spotify lirik nya kenapa ga bisa muncul.,Positive,Positive,Positive,Negative,0.8104202,0.0021750769,0.18740474,0.8104202
030f0414-e262-4819-9a00-3afa17edaf9a,4,Bagus,Bagus,Positive,Positive,Positive,Neutral,0.14150316,0.5691249,0.289372,0.5691249
5ee87642-c511-4c24-8712-c24fb12bd736,1,"bagus klo ad prem doang, klo g ad busuk bener2 busuk iklan panjang kualitas jelek. (#prem ak abis)","bagus klo ad prem doang, klo g ad busuk bener2 busuk iklan panjang kualitas jelek. (#prem ak abis)",Negative,Negative,Negative,Neutral,0.20385633,0.4151286,0.3810151,0.4151286
30513cf6-9631-4616-8f56-c5feb806b378,4,"ada beberapa lagu yang gaak ada, tapiseru","ada beberapa lagu yang gaak ada, tapiseru",Positive,Positive,Positive,Neutral,0.07389022,0.49147952,0.4346302,0.49147952
df817e61-8669-4707-91e3-dd6d400d4e7c,4,"MAAF TIDAK JADI SUDAH BISA, KARNA SINYAL SAYA","MAAF TIDAK JADI SUDAH BISA, KARNA SINYAL SAYA",Positive,Positive,Positive,Negative,0.5562426,0.23702522,0.20673218,0.5562426
7d7d0205-e167-4242-9a6a-f16fb62a62b9,1,P Bagus,P Bagus,Negative,Negative,Negative,Neutral,0.23378783,0.43894014,0.32727203,0.43894014
7f438234-6ca5-4ab9-8170-df40dacb092d,1,makan itu kolep,makan itu kolep,Negative,Negative,Negative,Positive,0.058414593,0.119590506,0.82199484,0.82199484
b402b3c9-50cd-4158-8977-54d3bfbf34e2,3,jadi banyak bag ny sekarang Spotify kenapa ya tolong perbaiki min,jadi banyak bag ny sekarang Spotify kenapa ya tolong perbaiki min,Neutral,Neutral,Neutral,Negative,0.6268152,0.27762166,0.095563084,0.6268152
7796036f-74ba-45d4-8d85-41b5bc8bdcf4,3,Cukup Baik!,Cukup Baik!,Neutral,Neutral,Neutral,Negative,0.38593116,0.31416777,0.29990113,0.38593116
bbea032a-c0b5-4d4d-bf00-1f0f3c2a7793,2,"fitur nya bagus, lucu juga.. yg paling gua benci iklan nya udh mulai banyak, dulu gua pasang lagu ampe 5 kali gapapa, lah ini setiap 2 atau 3 lagu udh iklan, iklan nya mana 3 kali, sekali iklan 30 detik ajg. udh beda banget jaya dulu, gua ganti bintang ke 2, i mean pls lahya jan banyakin iklan nya, dikit2 iklan, dikit2 iklan.. fuh you mean? jadi gatenang gua denger lagu, bukan nya gua marah karena gamampu beli prem, ya pikir aja lah, iklan sebanyak itu anjr padahal dlu iklan nya skali doang cok?","fitur nya bagus, lucu juga.. yg paling gua benci iklan nya udh mulai banyak, dulu gua pasang lagu ampe 5 kali gapapa, lah ini setiap 2 atau 3 lagu udh iklan, iklan nya mana 3 kali, sekali iklan 30 detik ajg. udh beda banget jaya dulu, gua ganti bintang ke 2, i mean pls lahya jan banyakin iklan nya, dikit2 iklan, dikit2 iklan.. fuh you mean? jadi gatenang gua denger lagu, bukan nya gua marah karena gamampu beli prem, ya pikir aja lah, iklan sebanyak itu anjr padahal dlu iklan nya skali doang cok?",Negative,Negative,Negative,Neutral,0.2453111,0.57633835,0.17835054,0.57633835
c2ad97a2-0940-4853-8c04-ee3cc8fce534,1,Knp spotify jadi suka mati sendiri🥲,Knp spotify jadi suka mati sendiri🥲,Negative,Negative,Negative,Positive,0.42312947,0.015182269,0.5616883,0.5616883
2dd6b6cb-dc4a-4953-9c21-28f839f5128d,2,"bagus, tapi kayak terlalu memaksakan kita buat premium gtu loh kayak apasii mau galau jadi ga galau gara gara iklan iklan terus juga ada limit sekarang gabisa ngeskip skip lagi kalo ga PREMIUM. APALAH DIA APALAHH","bagus, tapi kayak terlalu memaksakan kita buat premium gtu loh kayak apasii mau galau jadi ga galau gara gara iklan iklan terus juga ada limit sekarang gabisa ngeskip skip lagi kalo ga PREMIUM. APALAH DIA APALAHH",Negative,Negative,Negative,Positive,0.18453306,0.1951022,0.6203647,0.6203647
66c48e21-ec1c-4dc3-85df-202a6a594938,4,Ckup menghiburr,Ckup menghiburr,Positive,Positive,Positive,Neutral,0.07292043,0.680469,0.24661055,0.680469
1a8db0ec-7086-43e6-8d16-c31ad065d96e,1,hpus ae semua lagunya 😹,hpus ae semua lagunya 😹,Negative,Negative,Negative,Positive,0.016157055,0.013042466,0.97080046,0.97080046
ac941ebc-aa62-4cd4-af9e-1a990198dcde,4,"Nut Bed Lah Gaes,,","Nut Bed Lah Gaes,,",Positive,Positive,Positive,Negative,0.5052216,0.26663697,0.22814137,0.5052216
207aa349-76d6-440b-9320-13fab263b227,5,Aplikasi nya bagussss aku suukaaa!!!,Aplikasi nya bagussss aku suukaaa!!!,Positive,Positive,Positive,Neutral,0.15151557,0.5259412,0.32254332,0.5259412
1aaa0993-d4b4-4a81-beb3-dbb7b52586e8,4,Menyenangkan ❤,Menyenangkan ❤,Positive,Positive,Positive,Neutral,0.23378786,0.43894005,0.32727206,0.43894005
1f561ee0-b8b3-4c63-8695-9ca3f144ddef,5,good👍,good👍,Positive,Positive,Positive,Neutral,0.14150316,0.5691249,0.289372,0.5691249
6e23e56a-8c72-44a6-92c1-2776874e5310,2,Kok kdg lirikny g ada,Kok kdg lirikny g ada,Negative,Negative,Negative,Neutral,0.11505662,0.7800354,0.10490799,0.7800354
620dfa6b-a8b8-484c-a3d4-f4dfa2293a64,4,Bagus,Bagus,Positive,Positive,Positive,Neutral,0.14150316,0.5691249,0.289372,0.5691249
0d995543-1810-4c73-b342-7ce31abde0c8,3,jangan bayak.in exlanya,jangan bayak.in exlanya,Neutral,Neutral,Neutral,Positive,0.1281195,0.38654512,0.48533535,0.48533535
7e44931f-eba8-41bb-b002-9cf3c6085517,5,Bagus 👍👍👍,Bagus 👍👍👍,Positive,Positive,Positive,Neutral,0.23378786,0.43894005,0.32727206,0.43894005
54a4d824-33da-46a1-83aa-72261812cc0e,2,bagus,bagus,Negative,Negative,Negative,Positive,0.02968921,0.00087911263,0.9694317,0.9694317
9060e9a1-1a31-4f3f-84b2-5716f6fd45ff,3,tolong di perbaguskan,tolong di perbaguskan,Neutral,Neutral,Neutral,Positive,0.0907343,0.24981949,0.6594462,0.6594462
d795623a-fc2c-43ae-89a7-9343e3030d30,3,"Kenapaa sering eror, ngga bisa diplay dengan alasan ""internet tidak stabil""","Kenapaa sering eror, ngga bisa diplay dengan alasan ""internet tidak stabil""",Neutral,Neutral,Neutral,Negative,0.78878903,0.18684642,0.024364559,0.78878903
d556675e-4a21-451d-b28d-87e826ac9d2d,3,"Kenapa setiap saya mau setel lagu kesukaan di koleksi yang diputar memeng lagunya tapi kenapa lagunya dipotong,3.45 menit menjadi 10 detik","Kenapa setiap saya mau setel lagu kesukaan di koleksi yang diputar memeng lagunya tapi kenapa lagunya dipotong,3.45 menit menjadi 10 detik",Neutral,Neutral,Neutral,Negative,0.527742,0.45246914,0.019788854,0.527742
a17514d4-c1f7-4785-99fb-2ffaefc96ce0,1,Saya sudah beli premium tapi nggak masuk ke akun,Saya sudah beli premium tapi nggak masuk ke akun,Negative,Negative,Negative,Neutral,0.4585258,0.49098188,0.050492287,0.49098188
caf01dde-b713-4761-ba5d-7ebcda4c19c7,2,Kurang ajah,Kurang ajah,Negative,Negative,Negative,Neutral,0.09494799,0.7720982,0.13295388,0.7720982
ea24f7cc-056a-47d5-ac98-820f502fe9bf,4,Mantap,Mantap,Positive,Positive,Positive,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
894857df-731c-485f-b280-603664da80bc,5,"Musik Yang Lengkap Baik & Mudah Dicari Membantu Saat Diam & Bisa Langsung Memutar Lagu"" Kesukaan. Terimakasih","Musik Yang Lengkap Baik & Mudah Dicari Membantu Saat Diam & Bisa Langsung Memutar Lagu"" Kesukaan. Terimakasih",Positive,Positive,Positive,Negative,0.5915191,0.26401827,0.14446256,0.5915191
494d2ea3-074a-4143-8cfa-ff4ed9c37aee,2,Saya tidak bs share ke instastory 😌,Saya tidak bs share ke instastory 😌,Negative,Negative,Negative,Neutral,0.4656288,0.51483655,0.019534703,0.51483655
6eeb79a8-1001-44c6-a776-b2466b5d2bf5,3,Download nya lama banget,Download nya lama banget,Neutral,Neutral,Neutral,Negative,0.58556044,0.35252884,0.06191068,0.58556044
938dec7e-82ef-4d4f-a8e8-190fb5fb4f06,1,Pelit,Pelit,Negative,Negative,Negative,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
095e5454-6c25-4ab1-8eca-68501d25bf41,3,Salam 2 tahun penjara!,Salam 2 tahun penjara!,Neutral,Neutral,Neutral,Negative,0.91876245,0.061865687,0.019371904,0.91876245
dc12710c-b4dc-4395-b673-8a5ecf9ac0f2,3,"Spotify sy gbs di buka, gajelas bgt. padahal sering update memo ga penuh. Gmna sih.","Spotify sy gbs di buka, gajelas bgt. padahal sering update memo ga penuh. Gmna sih.",Neutral,Neutral,Neutral,Negative,0.83765054,0.15039076,0.011958737,0.83765054
623dae58-b7ed-46e3-87ce-e5962cbe6bff,3,"so far so good. bagus sih, tapi agak kecewa karna banyak banget iklan, bahkan 1 lagu bisa sampai 3 iklan, mana durasi iklan 30 detik an per 1 iklan nya. iya tau kita sebagai pemakai gratis(free) tuh harus sadar diri juga sih, tapi bener² bikin kesel aja gitu, mana suka agak ngelag lagi, tolong ya dev Spotify di perbaiki lagi, terimakasih.","so far so good. bagus sih, tapi agak kecewa karna banyak banget iklan, bahkan 1 lagu bisa sampai 3 iklan, mana durasi iklan 30 detik an per 1 iklan nya. iya tau kita sebagai pemakai gratis(free) tuh harus sadar diri juga sih, tapi bener2 bikin kesel aja gitu, mana suka agak ngelag lagi, tolong ya dev Spotify di perbaiki lagi, terimakasih.",Neutral,Neutral,Neutral,Positive,0.14890772,0.3996112,0.45148104,0.45148104
3e743843-2230-4ce2-bd4e-dfa2e6dfbdfd,2,Mnrikkk,Mnrikkk,Negative,Negative,Negative,Neutral,0.14150313,0.5691248,0.289372,0.5691248
13394981-18fb-42f5-a2d1-05c7dabee789,3,Aplikasi bagus.. tapi tidak sesuai dengan lagu yang saya pilih secara langsung... melainkan yg diputar adalah lagu rekomendasi dari spotify. Ini sangat mengganggu...,Aplikasi bagus.. tapi tidak sesuai dengan lagu yang saya pilih secara langsung... melainkan yg diputar adalah lagu rekomendasi dari spotify. Ini sangat mengganggu...,Neutral,Positive,Positive,Negative,0.7332752,0.017744675,0.24898012,0.7332752
d04c5aa1-ce45-460a-8abd-3b0887b18b3c,3,Bagus,Bagus,Neutral,Positive,Positive,Neutral,0.14150313,0.5691248,0.289372,0.5691248
5585716b-40fc-49b2-a49d-1ff3fd24b3d1,3,Mantap,Mantap,Neutral,Positive,Positive,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
39a298c3-127b-43d9-b382-88e0bb992a04,3,Pop up,Pop up,Neutral,Neutral,Neutral,Negative,0.48636267,0.4717269,0.041910373,0.48636267
2a47eeaf-b219-45e7-b92b-28489655c9d4,3,"Berharap si, bisa ngunduh lagunya meskipun g premium","Berharap si, bisa ngunduh lagunya meskipun g premium",Neutral,Neutral,Neutral,Positive,0.2328376,0.26427242,0.50289005,0.50289005
f9e2d2d2-2c07-4986-b9bd-44ad2de0ecac,2,Kok aku download gak ada liriknya sihhhh padahal udh di-update,Kok aku download gak ada liriknya sihhhh padahal udh di-update,Negative,Negative,Negative,Neutral,0.31022903,0.6648968,0.024874147,0.6648968
77cf5ce7-325e-4c3a-9b59-6b773777272f,3,jelek,jelek,Neutral,Neutral,Neutral,Negative,0.95356137,0.032772694,0.013665923,0.95356137
de1c2fe5-881d-4206-a510-7bb8d12f2593,3,Milih lagu kok nggak bisa,Milih lagu kok nggak bisa,Neutral,Neutral,Neutral,Negative,0.923721,0.03855246,0.037726507,0.923721
592a0f58-8fce-4f93-9179-52dd4e2ae1b9,4,Mantap,Mantap,Positive,Positive,Positive,Neutral,0.14150316,0.5691249,0.289372,0.5691249
1137c61c-dcc1-430e-8ac6-d1cb8d04b004,4,Bagus,Bagus,Positive,Positive,Positive,Neutral,0.14150316,0.5691249,0.289372,0.5691249
dd944ac4-c867-4f40-ad72-72f401a7ec47,2,"Baru download udah suka banget dengerin lagu di Spotify, lagunya lengkap semua... Spotify ❤️❤️","Baru download udah suka banget dengerin lagu di Spotify, lagunya lengkap semua... Spotify ❤️❤️",Negative,Negative,Negative,Positive,0.022749368,0.0012837818,0.9759669,0.9759669
f6af8084-6eda-41e2-8795-51b29bcf504b,2,"Spotify nya udh ga kaya dulu lagi Dengerin lagu yang di playlist,masih biasa-biasa aja kayak lagu yang ada di playlistnya Sekarang mau puter lagu malah acak Kembaliin spotify yang kaya dulu lagi Kalo udh,nanti aku kasih bintang 5 🌟🌟🌟🌟🌟","Spotify nya udh ga kaya dulu lagi Dengerin lagu yang di playlist,masih biasa-biasa aja kayak lagu yang ada di playlistnya Sekarang mau puter lagu malah acak Kembaliin spotify yang kaya dulu lagi Kalo udh,nanti aku kasih bintang 5 🌟🌟🌟🌟🌟",Negative,Negative,Negative,Neutral,0.23359361,0.7292054,0.037200958,0.7292054
067fb01c-117b-40df-b14a-ba48ce7635b2,4,Keren,Keren,Positive,Positive,Positive,Neutral,0.14150316,0.5691249,0.289372,0.5691249
989db052-4320-46e2-a49f-9aac9bffc590,3,Kok gg bisa di buka lagi ..gmna ini aplikasinya..,Kok gg bisa di buka lagi ..gmna ini aplikasinya..,Neutral,Neutral,Neutral,Negative,0.6998538,0.28298575,0.01716051,0.6998538
03766a86-8ecc-489c-859c-112843b042c0,1,Gak bagus,Gak bagus,Negative,Negative,Negative,Positive,0.19586048,0.0036879508,0.8004515,0.8004515
4baf788a-dc11-497f-8760-a3f31343a8bd,4,Ok,Ok,Positive,Positive,Positive,Neutral,0.14150311,0.5691249,0.28937197,0.5691249
32d7f068-173a-4958-b99b-017e1e778d18,2,سانعات مامبانتو,سانعات مامبانتو,Negative,Negative,Negative,Neutral,0.23378786,0.4389401,0.3272721,0.4389401
d3e0d75f-96b4-4bff-aa33-dea4b3391dfd,4,Masi ada iklannya tp gapapaa,Masi ada iklannya tp gapapaa,Positive,Positive,Positive,Neutral,0.22149569,0.59141517,0.1870891,0.59141517
4bb07abc-b92a-428a-a7ea-db0f71ea95b1,3,"apk ga jelas, jelas jelas gw on wifi bagus masih di anggap ofline mohon dipeebaiki bug nya","apk ga jelas, jelas jelas gw on wifi bagus masih di anggap ofline mohon dipeebaiki bug nya",Neutral,Neutral,Neutral,Negative,0.960737,0.025054554,0.014208477,0.960737
d9b30779-6a4c-47a1-9f48-2a0c9f10a0b0,3,Kenapa Kamu Sponsori Barcelona Mending Real Madrid,Kenapa Kamu Sponsori Barcelona Mending Real Madrid,Neutral,Neutral,Neutral,Negative,0.3783048,0.27656737,0.3451278,0.3783048
2794d455-4819-4c4c-8a1f-0176bef490cc,4,Kren deh,Kren deh,Positive,Positive,Positive,Neutral,0.13964003,0.6420052,0.21835479,0.6420052
2884dce1-50c2-453c-bc7e-2a1e2b3108af,4,lumayan,lumayan,Positive,Positive,Positive,Neutral,0.056382343,0.6593735,0.2842441,0.6593735
9236bf29-cea3-4be6-900b-9761646f1677,2,Teman gw bilang bagus ternyata gw nya gk paham cara login nya😧,Teman gw bilang bagus ternyata gw nya gk paham cara login nya😧,Negative,Negative,Negative,Positive,0.4930997,0.0055743353,0.50132596,0.50132596
f7763206-6275-455a-b515-146456f382ba,3,kapitalis anjg,kapitalis anjg,Neutral,Neutral,Neutral,Negative,0.9194493,0.06307735,0.017473284,0.9194493
558f3d4f-3d69-4a9f-bedc-5330f0b60bf5,4,lumayan asik juga,lumayan asik juga,Positive,Positive,Positive,Neutral,0.03582936,0.4929803,0.47119042,0.4929803
314b6856-79b8-4bb8-a1b2-dc6b00c89813,1,Sedikit bagus,Sedikit bagus,Negative,Negative,Negative,Positive,0.19586055,0.0036879508,0.8004515,0.8004515
8ef9e8e8-3ad4-4555-b7cf-ed8ec43ed86d,4,🤏🤏👍👍👍,🤏🤏👍👍👍,Positive,Positive,Positive,Neutral,0.14150314,0.5691249,0.28937197,0.5691249
bdcd8f93-ec05-4745-a899-7542269e9a4e,3,kali iklannya cuma 1 bintang lima,kali iklannya cuma 1 bintang lima,Neutral,Neutral,Neutral,Negative,0.7864216,0.12609999,0.08747848,0.7864216
d1778c57-8fe0-4681-98cf-0aa064587897,4,Ok,Ok,Positive,Positive,Positive,Neutral,0.14150311,0.5691249,0.28937197,0.5691249
90bd0789-eafa-43d1-94b7-e9126e7fa964,2,Dahulu pernah download Tapi saya Hapus Skrg saya mau lihat fitur dll nya semoga tidak kecewa seperti para komentar komentar lain nya.,Dahulu pernah download Tapi saya Hapus Skrg saya mau lihat fitur dll nya semoga tidak kecewa seperti para komentar komentar lain nya.,Negative,Negative,Negative,Neutral,0.41034335,0.4950093,0.09464732,0.4950093
f6cf7131-e6d9-4c4f-be72-7bf27d6bd8c3,5,Spotify bisa premium harganya murah Rp39.900.00 doang,Spotify bisa premium harganya murah Rp39.900.00 doang,Positive,Positive,Positive,Negative,0.73421574,0.22457387,0.041210324,0.73421574
f34039c7-09b3-407a-919c-7adeb7d07a2f,3,Sudh 1 th sy pasang aplikasi ini baik normal bintang kita full mantap knapa ini qok sekarang sering mati sendiri seperti nya ini aplikasi kudu diganti dan di block bintang kita kasi cukup 3 sj karna mengecewakan wifi bagus kuota full tolong diperbaiki jika kami ingin jadi pelanggan sportify,Sudh 1 th sy pasang aplikasi ini baik normal bintang kita full mantap knapa ini qok sekarang sering mati sendiri seperti nya ini aplikasi kudu diganti dan di block bintang kita kasi cukup 3 sj karna mengecewakan wifi bagus kuota full tolong diperbaiki jika kami ingin jadi pelanggan sportify,Neutral,Positive,Positive,Negative,0.86373925,0.010909621,0.12535112,0.86373925
1d183ea5-8176-46e6-b66c-7c22a34b40aa,5,Bagus kalo keluar masih ada lagu nya👍,Bagus kalo keluar masih ada lagu nya👍,Positive,Positive,Positive,Neutral,0.29050225,0.6108189,0.098678835,0.6108189
